1	Stock Glass	2.99	160
1	Stone Fire	0.99	94
1	Storm Happiness	0.99	57
1	Story Side	0.99	163
1	Straight Hours	0.99	151
1	Strangelove Desire	0.99	103
1	Stranger Strangers	4.99	139
1	Tights Dawn	0.99	172
1	Strangers Graffiti	4.99	119
1	Streak Ridgemont	0.99	132
1	Streetcar Intentions	4.99	73
1	Strictly Scarface	2.99	144
1	Submarine Bed	4.99	127
1	Sugar Wonka	4.99	114
1	Suicides Silence	4.99	93
1	Suit Walls	4.99	111
1	Summer Scarface	0.99	53
1	Sun Confessions	0.99	141
1	Sundance Invasion	0.99	92
1	Sunrise League	4.99	135
1	Sunset Racer	0.99	48
1	Super Wyoming	4.99	58
1	Superfly Trip	0.99	114
1	Suspects Quills	2.99	47
1	Swarm Gold	0.99	123
1	Sweden Shining	4.99	176
1	Timberland Sky	0.99	69
1	Sweet Brotherhood	2.99	185
1	Sweethearts Suspects	0.99	108
1	Tadpole Park	2.99	155
1	Talented Homicide	0.99	173
1	Tarzan Videotape	2.99	91
1	Taxi Kick	0.99	64
1	Teen Apollo	4.99	74
1	Telegraph Voyage	4.99	148
1	Telemark Heartbreakers	2.99	152
1	Temple Attraction	4.99	71
1	Tenenbaums Command	0.99	99
1	Tequila Past	4.99	53
1	Terminator Club	4.99	88
1	Texas Watch	0.99	179
1	Theory Mermaid	0.99	184
1	Thief Pelican	4.99	135
1	Thin Sagebrush	4.99	53
1	Ties Hunger	4.99	111
1	Titanic Boondock	4.99	104
1	Titans Jerk	4.99	91
1	Tomatoes Hellfighters	0.99	68
1	Tomorrow Hustler	2.99	142
1	Tootsie Pilot	0.99	157
1	Torque Bound	4.99	179
1	Tourist Pelican	4.99	152
1	Towers Hurricane	0.99	144
1	Town Ark	2.99	136
1	Tracy Cider	0.99	142
1	Trading Pinocchio	4.99	170
1	Traffic Hobbit	4.99	139
1	Train Bunch	4.99	71
1	Trainspotting Strangers	4.99	132
1	Tramp Others	0.99	171
1	Translation Summer	0.99	168
1	Trap Guys	4.99	110
1	Treasure Command	0.99	102
1	Treatment Jekyll	0.99	87
1	Trip Newton	4.99	64
1	Trojan Tomorrow	2.99	52
1	Troopers Metal	0.99	115
1	Trouble Date	2.99	61
1	Truman Crazy	4.99	92
1	Turn Star	2.99	80
1	Tuxedo Mile	2.99	152
1	Twisted Pirates	4.99	152
1	Tycoon Gathering	4.99	82
1	Unbreakable Karate	0.99	62
1	Uncut Suicides	2.99	172
1	Undefeated Dalmations	4.99	107
1	Unfaithful Kill	2.99	78
1	Unforgiven Zoolander	0.99	129
1	United Pilot	0.99	164
1	Untouchables Sunrise	2.99	120
1	Uprising Uptown	2.99	174
1	Uptown Young	2.99	84
1	Usual Untouchables	4.99	128
1	Vacation Boondock	2.99	145
1	Valentine Vanishing	0.99	48
1	Valley Packer	0.99	73
1	Vampire Whale	4.99	126
1	Vanilla Day	4.99	122
1	Vanished Garden	0.99	142
1	Vanishing Rocky	2.99	123
1	Varsity Trip	2.99	85
1	Velvet Terminator	4.99	173
1	Vertigo Northwest	2.99	90
1	Victory Academy	0.99	64
1	Videotape Arsenic	4.99	145
1	Vietnam Smoochy	0.99	174
1	Villain Desperate	4.99	76
1	Virgin Daisy	4.99	179
1	Virginian Pluto	0.99	164
1	Virtual Spoilers	4.99	144
1	Vision Torque	0.99	59
1	Voice Peach	0.99	139
1	Volcano Texas	0.99	157
1	Volume House	4.99	132
1	Voyage Legally	0.99	78
1	Wagon Jaws	2.99	152
1	Wait Cider	0.99	112
1	Wake Jaws	4.99	73
1	Walls Artist	4.99	135
1	Wanda Chamber	4.99	107
1	War Notting	4.99	80
1	Wardrobe Phantom	2.99	178
1	Warlock Werewolf	2.99	83
1	Wars Pluto	2.99	128
1	Wash Heavenly	4.99	161
1	Wasteland Divine	2.99	85
1	Watch Tracy	0.99	78
1	Waterfront Deliverance	4.99	61
1	Watership Frontier	0.99	112
1	Wedding Apollo	0.99	70
1	Weekend Personal	2.99	134
1	Werewolf Lola	4.99	79
1	West Lion	4.99	159
1	Westward Seabiscuit	0.99	52
1	Whale Bikini	4.99	109
1	Whisperer Giant	4.99	59
1	Wife Turn	4.99	183
1	Wild Apollo	0.99	181
1	Willow Tracy	2.99	137
1	Wind Phantom	0.99	111
1	Window Side	2.99	85
1	Wisdom Worker	0.99	98
1	Witches Panic	4.99	100
1	Wizard Coldblooded	4.99	75
1	Wolves Desire	0.99	55
1	Women Dorado	0.99	126
1	Won Dares	2.99	105
1	Wonderful Drop	2.99	126
1	Wonderland Christmas	4.99	111
1	Wonka Sea	2.99	85
1	Words Hunter	2.99	116
1	Worker Tarzan	2.99	139
1	Working Microcosmos	4.99	74
1	World Leathernecks	0.99	171
1	Worst Banger	2.99	185
1	Wrath Mile	0.99	176
1	Wrong Behavior	2.99	178
1	Wyoming Storm	4.99	100
1	Yentl Idaho	4.99	86
1	Young Language	0.99	183
1	Youth Kick	0.99	179
1	Zhivago Core	0.99	105
1	Zoolander Fiction	2.99	101
1	Zorro Ark	4.99	50
